========================================================================================Rover 1.0 201221
Voltage:  15.9
Standby
hdg:   0, bias:  98
{v   0}
{d 11.1} 
{c273} 
{ln  0.3} 
{lt  0.9} 
msg: 09:40:11.339{O173}
hdg: 271, bias:  98
{s   1}
msg: 09:40:11.354{O174}
hdg: 272, bias:  98
{s   0}
msg: 09:40:11.447{O173}
hdg: 271, bias:  98
{s   1}
msg: 09:40:11.548{O174}
hdg: 272, bias:  98
{s   0}
msg: 09:40:11.698{O173}
hdg: 271, bias:  98
{s   1}
msg: 09:40:11.805{O174}
hdg: 272, bias:  98
{s   0}
msg: 09:40:11.884{LT22.0414}
msg: 09:40:11.895{LN7.3386}
msg: 09:40:11.907{LA268}
{lt  0.88}
posAV: [-614.76, 2233.52]
time: 1610386812.3018365
wpt: 28 raw hdg:  272.0
raw speed:  1.10
filtered EN pos: -614.70/2233.16
Filtered hdg:  272.0
Filtered speed:   1.25
Kalman pos vec: [  -7.48,    1.10]
progress vec: [  -7.51,    0.82]
xtrack vec: [  -0.03,   -0.28]
aiming vector: [  -4.89,    0.25]
Kalman az set to 272
{d  9.8} 
{c273} 
{ln  0.3} 
{lt  0.9} 
msg: 09:40:12.458{O173}
hdg: 271, bias:  98
{s   1}
msg: 09:40:12.890{LT22.0414}
msg: 09:40:12.904{LN7.3544}
msg: 09:40:12.919{LA270}
{lt  0.89}
msg: 09:40:12.958{O174}
hdg: 272, bias:  98
{s   0}
msg: 09:40:13.101{O173}
hdg: 271, bias:  98
{s   1}
msg: 09:40:13.202{O174}
hdg: 272, bias:  98
{s   0}
msg: 09:40:13.303{O173}
posAV: [-616.08, 2233.52]
time: 1610386813.3039937
wpt: 28 raw hdg:  271.0
raw speed:  1.10
filtered EN pos: -616.03/2233.25
Filtered hdg:  271.0
Filtered speed:   1.24
Kalman pos vec: [  -8.80,    1.19]
progress vec: [  -8.83,    0.96]
xtrack vec: [  -0.02,   -0.23]
aiming vector: [  -4.22,    0.23]
Kalman az set to 273
{d  8.5} 
{c273} 
{ln  0.2} 
{lt  0.9} 
hdg: 271, bias:  98
{s   2}
msg: 09:40:13.453{O174}
hdg: 272, bias:  98
{s   1}
msg: 09:40:13.900{LT22.0417}
msg: 09:40:13.911{LN7.3696}
msg: 09:40:13.921{LA269}
{lt  0.88}
posAV: [-617.36, 2233.56]
time: 1610386814.3046193
wpt: 28 raw hdg:  272.0
raw speed:  1.10
filtered EN pos: -617.31/2233.33
Filtered hdg:  272.0
Filtered speed:   1.22
Kalman pos vec: [ -10.09,    1.26]
progress vec: [ -10.11,    1.10]
xtrack vec: [  -0.02,   -0.16]
aiming vector: [  -3.58,    0.23]
Kalman az set to 273
{d  7.2} 
{c274} 
{ln  0.2} 
{lt  0.9} 
Odo:    19.3, speed:   90
{v  75}
msg: 09:40:14.508{O175}
hdg: 273, bias:  98
{s   0}
msg: 09:40:14.561{O174}
hdg: 272, bias:  98
{s   1}
msg: 09:40:14.858{O175}
hdg: 273, bias:  98
{s   0}
msg: 09:40:14.918{LT22.0414}
msg: 09:40:14.928{LN7.3858}
msg: 09:40:14.939{LA272}
{lt  0.89}
msg: 09:40:15.257{O174}
hdg: 272, bias:  98
{s   1}
posAV: [-618.72, 2233.52]
time: 1610386815.3047585
wpt: 28 raw hdg:  272.0
raw speed:  0.92
filtered EN pos: -618.61/2233.41
Filtered hdg:  272.0
Filtered speed:   1.15
Kalman pos vec: [ -11.38,    1.34]
progress vec: [ -11.40,    1.24]
xtrack vec: [  -0.01,   -0.10]
aiming vector: [  -2.93,    0.22]
Kalman az set to 274
{d  5.9} 
{c274} 
{ln  0.1} 
{lt  0.9} 
{s   2}
msg: 09:40:15.606{O175}
hdg: 273, bias:  98
{s   1}
msg: 09:40:15.713{O176}
hdg: 274, bias:  98
{s   0}
msg: 09:40:15.929{LT22.0414}
msg: 09:40:15.939{LN7.3987}
msg: 09:40:15.949{LA265}
{lt  0.87}
msg: 09:40:16.059{O175}
hdg: 273, bias:  98
{s   1}
posAV: [-619.80, 2233.52]
time: 1610386816.3071492
wpt: 28 raw hdg:  273.0
raw speed:  0.92
filtered EN pos: -619.74/2233.48
Filtered hdg:  273.0
Filtered speed:   1.05
Kalman pos vec: [ -12.51,    1.41]
progress vec: [ -12.52,    1.36]
xtrack vec: [  -0.01,   -0.05]
aiming vector: [  -2.36,    0.21]
Kalman az set to 275
{d  4.7} 
{c275} 
{ln  0.0} 
{lt  0.9} 
{s   2}
msg: 09:40:16.415{O176}
hdg: 274, bias:  98
{s   1}
msg: 09:40:16.513{O175}
hdg: 273, bias:  98
{s   2}
msg: 09:40:16.933{LT22.0417}
msg: 09:40:16.947{LN7.4124}
msg: 09:40:16.961{LA271}
{lt  0.89}
msg: 09:40:17.018{O176}
hdg: 274, bias:  98
{s   1}
msg: 09:40:17.165{O177}
hdg: 275, bias:  98
{s   0}
posAV: [-620.94, 2233.56]
time: 1610386817.311901
wpt: 28 raw hdg:  275.0
raw speed:  0.92
filtered EN pos: -620.88/2233.56
Filtered hdg:  275.0
Filtered speed:   1.05
Kalman pos vec: [ -13.65,    1.49]
progress vec: [ -13.66,    1.49]
xtrack vec: [  -0.00,   -0.01]
aiming vector: [  -1.79,    0.19]
Kalman az set to 275
{d  3.6} 
{c276} 
{ln  0.0} 
{lt  0.9} 
msg: 09:40:17.369{O178}
hdg: 276, bias:  98
msg: 09:40:17.468{O177}
hdg: 275, bias:  98
msg: 09:40:17.566{O176}
hdg: 274, bias:  98
{s   1}
msg: 09:40:17.814{O175}
hdg: 273, bias:  98
{s   2}
msg: 09:40:17.942{LT22.0424}
msg: 09:40:17.953{LN7.4250}
msg: 09:40:17.965{LA276}
{lt  0.91}
msg: 09:40:17.976{O176}
hdg: 274, bias:  98
{s   1}
msg: 09:40:18.164{O177}
hdg: 275, bias:  98
{s   0}
posAV: [-622.00, 2233.63]
time: 1610386818.3138862
wpt: 28 raw hdg:  275.0
raw speed:  0.92
filtered EN pos: -621.95/2233.66
Filtered hdg:  275.0
Filtered speed:   1.01
Kalman pos vec: [ -14.73,    1.60]
progress vec: [ -14.72,    1.60]
xtrack vec: [   0.00,    0.01]
aiming vector: [  -1.25,    0.14]
Kalman az set to 276
{d  2.5} 
{c276} 
{ln  0.0} 
{lt  0.9} 
{s   1}
msg: 09:40:18.718{O178}
hdg: 276, bias:  98
{s   0}
msg: 09:40:18.913{O177}
hdg: 275, bias:  98
{s   1}
msg: 09:40:18.960{LT22.0432}
msg: 09:40:18.970{LN7.4376}
msg: 09:40:18.981{LA275}
{lt  0.90}
msg: 09:40:19.013{O178}
hdg: 276, bias:  98
{s   0}
msg: 09:40:19.266{O177}
hdg: 275, bias:  98
{s   1}
posAV: [-623.05, 2233.71]
time: 1610386819.3218403
wpt: 28 raw hdg:  275.0
raw speed:  0.92
filtered EN pos: -623.01/2233.76
Filtered hdg:  275.0
Filtered speed:   1.00
Kalman pos vec: [ -15.78,    1.70]
progress vec: [ -15.78,    1.72]
xtrack vec: [   0.00,    0.02]
aiming vector: [  -0.72,    0.10]
Kalman az set to 277
{d  1.5} 
{c278} 
{ln  0.0} 
{lt  0.9} 
close to waypoint
Odo:    23.9, speed:   75
track start======================================: [-624.45, 2233.94]
wpt: 30 -644.70, 2261.65
track: [ -20.25,   27.71]
new wpt az set to 323
COG base course: [ -13.36,    0.48]
cogBase: Compass bias was 98 now 97
{v  90}
{s   0}
msg: 09:40:19.469{O178}
hdg: 275, bias:  97
{s  -2}
msg: 09:40:19.521{O177}
hdg: 274, bias:  97
{s  -1}
msg: 09:40:19.621{O176}
hdg: 273, bias:  97
{s   0}
msg: 09:40:19.964{LT22.0435}
msg: 09:40:19.974{LN7.4509}
msg: 09:40:19.985{LA267}
{lt  0.88}
msg: 09:40:20.217{O177}
hdg: 274, bias:  97
{s  -1}
msg: 09:40:20.316{O176}
hdg: 273, bias:  97
{s   0}
posAV: [-624.17, 2233.74]
time: 1610386820.368612
wpt: 30 raw hdg:  273.0
raw speed:  1.10
filtered EN pos: -624.16/2233.80
Filtered hdg:  273.0
Filtered speed:   1.10
Kalman pos vec: [   0.29,   -0.14]
aiming vector: [  -0.72,    0.10]
Kalman az set to 323
{d 34.6} 
{c324} 
{ln  0.0} 
{lt  0.9} 
{s  50}
msg: 09:40:20.574{O177}
hdg: 274, bias:  97
{s  49}
msg: 09:40:20.616{O178}
hdg: 275, bias:  97
{s  48}
msg: 09:40:20.668{O179}
hdg: 276, bias:  97
{s  47}
msg: 09:40:20.719{O180}
hdg: 277, bias:  97
{s  46}
msg: 09:40:20.772{O181}
hdg: 278, bias:  97
{s  45}
msg: 09:40:20.921{O182}
hdg: 279, bias:  97
{s  44}
msg: 09:40:20.975{O183}
hdg: 280, bias:  97
{s  43}
msg: 09:40:20.992{LT22.0442}
msg: 09:40:21.008{LN7.4639}
msg: 09:40:21.021{LA266}
{lt  0.87}
msg: 09:40:21.073{O184}
hdg: 281, bias:  97
{s  42}
msg: 09:40:21.125{O185}
hdg: 282, bias:  97
{s  41}
msg: 09:40:21.168{O187}
hdg: 284, bias:  97
{s  39}
msg: 09:40:21.220{O188}
hdg: 285, bias:  97
{s  38}
msg: 09:40:21.272{O189}
hdg: 286, bias:  97
{s  37}
msg: 09:40:21.324{O190}
hdg: 287, bias:  97
{s  36}
msg: 09:40:21.374{O191}
posAV: [-625.26, 2233.81]
time: 1610386821.3747103
wpt: 30 raw hdg:  288.0
raw speed:  1.10
filtered EN pos: -625.25/2233.86
Filtered hdg:  287.0
Filtered speed:   1.09
Kalman pos vec: [  -0.80,   -0.08]
progress vec: [  -0.24,    0.33]
xtrack vec: [   0.56,    0.41]
aiming vector: [  -9.44,   14.10]
Kalman az set to 326
{d 33.9} 
{c326} 
{ln  0.7} 
{lt  0.9} 
hdg: 288, bias:  97
{s  38}
msg: 09:40:21.423{O194}
hdg: 291, bias:  97
{s  35}
msg: 09:40:21.475{O195}
hdg: 292, bias:  97
{s  34}
msg: 09:40:21.526{O196}
hdg: 293, bias:  97
{s  33}
msg: 09:40:21.568{O197}
hdg: 294, bias:  97
{s  32}
msg: 09:40:21.621{O198}
hdg: 295, bias:  97
{s  31}
msg: 09:40:21.671{O200}
hdg: 297, bias:  97
{s  29}
msg: 09:40:21.722{O201}
hdg: 298, bias:  97
{s  28}
msg: 09:40:21.774{O203}
hdg: 300, bias:  97
{s  26}
msg: 09:40:21.824{O204}
hdg: 301, bias:  97
{s  25}
msg: 09:40:21.876{O205}
hdg: 302, bias:  97
{s  24}
msg: 09:40:21.925{O206}
hdg: 303, bias:  97
{s  23}
msg: 09:40:21.975{O207}
hdg: 304, bias:  97
{s  22}
msg: 09:40:21.988{LT22.0442}
msg: 09:40:22.000{LN7.4765}
msg: 09:40:22.012{LA268}
{lt  0.88}
msg: 09:40:22.023{O209}
hdg: 306, bias:  97
{s  20}
msg: 09:40:22.075{O210}
hdg: 307, bias:  97
{s  19}
msg: 09:40:22.130{O211}
hdg: 308, bias:  97
{s  18}
msg: 09:40:22.170{O212}
hdg: 309, bias:  97
{s  17}
msg: 09:40:22.222{O213}
hdg: 310, bias:  97
{s  16}
msg: 09:40:22.272{O214}
hdg: 311, bias:  97
{s  15}
msg: 09:40:22.323{O215}
hdg: 312, bias:  97
{s  14}
msg: 09:40:22.373{O216}
hdg: 313, bias:  97
{s  13}
posAV: [-626.31, 2233.81]
time: 1610386822.3859553
wpt: 30 raw hdg:  313.0
raw speed:  1.10
filtered EN pos: -626.18/2234.09
Filtered hdg:  312.0
Filtered speed:   0.97
Kalman pos vec: [  -1.73,    0.15]
progress vec: [  -0.68,    0.92]
xtrack vec: [   1.06,    0.77]
aiming vector: [  -8.73,   14.17]
Kalman az set to 328
{d 33.2} 
{c328} 
{ln  1.3} 
{lt  0.9} 
{s  15}
msg: 09:40:22.424{O217}
hdg: 314, bias:  97
{s  14}
msg: 09:40:22.525{O218}
hdg: 315, bias:  97
{s  13}
msg: 09:40:22.574{O219}
hdg: 316, bias:  97
{s  12}
msg: 09:40:22.624{O220}
hdg: 317, bias:  97
{s  11}
msg: 09:40:22.675{O221}
hdg: 318, bias:  97
{s  10}
msg: 09:40:22.773{O222}
hdg: 319, bias:  97
{s   9}
msg: 09:40:22.822{O223}
hdg: 320, bias:  97
{s   8}
msg: 09:40:22.923{O224}
hdg: 321, bias:  97
{s   7}
msg: 09:40:22.992{LT22.0450}
msg: 09:40:23.003{LN7.4884}
msg: 09:40:23.014{LA286}
{lt  0.94}
msg: 09:40:23.026{O225}
hdg: 322, bias:  97
{s   6}
msg: 09:40:23.177{O226}
hdg: 323, bias:  97
{s   5}
msg: 09:40:23.275{O227}
hdg: 324, bias:  97
{s   4}
msg: 09:40:23.373{O228}
hdg: 325, bias:  97
{s   3}
posAV: [-627.31, 2233.89]
time: 1610386823.39442
wpt: 30 raw hdg:  325.0
raw speed:  1.10
filtered EN pos: -626.81/2234.49
Filtered hdg:  324.0
Filtered speed:   0.77
Kalman pos vec: [  -2.36,    0.55]
progress vec: [  -1.08,    1.48]
xtrack vec: [   1.27,    0.93]
aiming vector: [  -8.31,   14.04]
Kalman az set to 329
{d 32.5} 
{c329} 
{ln  1.6} 
{lt  0.9} 
{s   4}
msg: 09:40:23.677{O229}
hdg: 326, bias:  97
{s   3}
msg: 09:40:23.824{O230}
hdg: 327, bias:  97
{s   2}
msg: 09:40:23.977{O231}
hdg: 328, bias:  97
{s   1}
msg: 09:40:24.008{LT22.0511}
msg: 09:40:24.020{LN7.4992}
msg: 09:40:24.033{LA313}
{lt  1.03}
posAV: [-628.21, 2234.51]
time: 1610386824.3973675
wpt: 30 raw hdg:  328.0
raw speed:  1.10
filtered EN pos: -627.42/2235.12
Filtered hdg:  327.0
Filtered speed:   0.88
Kalman pos vec: [  -2.97,    1.18]
progress vec: [  -1.60,    2.19]
xtrack vec: [   1.37,    1.00]
aiming vector: [  -7.95,   13.76]
Kalman az set to 329
{d 31.7} 
{c330} 
{ln  1.7} 
{lt  1.0} 
msg: 09:40:25.017{LT22.0597}
msg: 09:40:25.029{LN7.5082}
msg: 09:40:25.040{LA322}
{lt  1.06}
msg: 09:40:25.327{O232}
hdg: 329, bias:  97
{s   0}
posAV: [-628.97, 2235.38]
time: 1610386825.3987398
wpt: 30 raw hdg:  329.0
raw speed:  1.10
filtered EN pos: -628.09/2235.93
Filtered hdg:  328.0
Filtered speed:   1.02
Kalman pos vec: [  -3.64,    1.99]
progress vec: [  -2.21,    3.03]
xtrack vec: [   1.43,    1.04]
aiming vector: [  -7.59,   13.38]
Kalman az set to 330
{d 30.6} 
{c330} 
{ln  1.8} 
{lt  1.1} 
{s   1}
msg: 09:40:25.536{O231}
hdg: 328, bias:  97
{s   2}
msg: 09:40:25.728{O232}
hdg: 329, bias:  97
{s   1}
msg: 09:40:25.831{O233}
hdg: 330, bias:  97
{s   0}
msg: 09:40:26.022{LT22.0698}
msg: 09:40:26.034{LN7.5157}
msg: 09:40:26.045{LA326}
{lt  1.07}
msg: 09:40:26.340{O234}
hdg: 331, bias:  97
posAV: [-629.60, 2236.40]
time: 1610386826.399144
wpt: 30 raw hdg:  331.0
raw speed:  1.10
filtered EN pos: -628.80/2236.84
Filtered hdg:  330.0
Filtered speed:   1.11
Kalman pos vec: [  -4.35,    2.90]
progress vec: [  -2.90,    3.96]
xtrack vec: [   1.46,    1.06]
aiming vector: [  -7.22,   12.94]
Kalman az set to 330
{d 29.5} 
{c331} 
{ln  1.8} 
{lt  1.1} 
msg: 09:40:26.738{O235}
hdg: 332, bias:  97
{s  -1}
msg: 09:40:27.032{LT22.0810}
msg: 09:40:27.044{LN7.5222}
msg: 09:40:27.056{LA328}
{lt  1.08}
msg: 09:40:27.189{O234}
hdg: 331, bias:  97
{s   0}
posAV: [-630.14, 2237.54]
time: 1610386827.406911
wpt: 30 raw hdg:  331.0
raw speed:  1.10
filtered EN pos: -629.50/2237.85
Filtered hdg:  329.0
Filtered speed:   1.17
Kalman pos vec: [  -5.05,    3.91]
progress vec: [  -3.62,    4.96]
xtrack vec: [   1.43,    1.05]
aiming vector: [  -6.88,   12.42]
Kalman az set to 331
{d 28.2} 
{c331} 
{ln  1.8} 
{lt  1.1} 
msg: 09:40:28.051{LT22.0910}
msg: 09:40:28.061{LN7.5308}
msg: 09:40:28.071{LA321}
{lt  1.05}
msg: 09:40:28.092{O235}
hdg: 332, bias:  97
msg: 09:40:28.133{O234}
hdg: 331, bias:  97
posAV: [-630.86, 2238.55]
time: 1610386828.416236
wpt: 30 raw hdg:  331.0
raw speed:  1.10
filtered EN pos: -630.22/2238.87
Filtered hdg:  329.0
Filtered speed:   1.18
Kalman pos vec: [  -5.77,    4.93]
progress vec: [  -4.36,    5.97]
xtrack vec: [   1.41,    1.03]
aiming vector: [  -6.53,   11.91]
Kalman az set to 331
{d 27.0} 
{c331} 
{ln  1.8} 
{lt  1.1} 
msg: 09:40:28.590{O233}
hdg: 330, bias:  97
{s   1}
msg: 09:40:28.736{O234}
hdg: 331, bias:  97
{s   0}
msg: 09:40:29.059{LT22.1022}
msg: 09:40:29.069{LN7.5388}
msg: 09:40:29.080{LA324}
{lt  1.06}
msg: 09:40:29.287{O233}
hdg: 330, bias:  97
{s   1}
posAV: [-631.53, 2239.69]
time: 1610386829.423039
wpt: 30 raw hdg:  330.0
raw speed:  1.10
filtered EN pos: -630.98/2239.95
Filtered hdg:  328.0
Filtered speed:   1.23
Kalman pos vec: [  -6.53,    6.01]
progress vec: [  -5.13,    7.03]
xtrack vec: [   1.39,    1.02]
aiming vector: [  -6.17,   11.36]
Kalman az set to 331
{d 25.7} 
{c332} 
{ln  1.7} 
{lt  1.1} 
msg: 09:40:29.988{O232}
hdg: 329, bias:  97
{s   2}
msg: 09:40:30.071{LT22.1141}
msg: 09:40:30.083{LN7.5470}
msg: 09:40:30.097{LA325}
{lt  1.07}
msg: 09:40:30.109{O233}
hdg: 330, bias:  97
{s   1}
msg: 09:40:30.148{O234}
hdg: 331, bias:  97
{s   0}
posAV: [-632.22, 2240.89]
time: 1610386830.4259129
wpt: 30 raw hdg:  331.0
raw speed:  1.10
filtered EN pos: -631.77/2241.07
Filtered hdg:  328.0
Filtered speed:   1.27
Kalman pos vec: [  -7.32,    7.13]
progress vec: [  -5.94,    8.13]
xtrack vec: [   1.37,    1.00]
aiming vector: [  -5.78,   10.79]
Kalman az set to 331
{d 24.3} 
{c332} 
{ln  1.7} 
{lt  1.1} 
msg: 09:40:30.540{O235}
hdg: 332, bias:  97
msg: 09:40:30.692{O234}
hdg: 331, bias:  97
msg: 09:40:31.077{LT22.1252}
msg: 09:40:31.090{LN7.5550}
msg: 09:40:31.101{LA332}
{lt  1.09}
posAV: [-632.89, 2242.02]
time: 1610386831.4263296
wpt: 30 raw hdg:  331.0
raw speed:  1.10
filtered EN pos: -632.52/2242.16
Filtered hdg:  328.0
Filtered speed:   1.24
Kalman pos vec: [  -8.07,    8.22]
progress vec: [  -6.73,    9.20]
xtrack vec: [   1.34,    0.98]
aiming vector: [  -5.42,   10.23]
Kalman az set to 332
{d 23.0} 
{c332} 
{ln  1.7} 
{lt  1.1} 
{s   1}
msg: 09:40:31.454{O235}
hdg: 332, bias:  97
{s   0}
msg: 09:40:31.893{D2}
Odo:    37.6, speed:   90
{v 100}
msg: 09:40:31.943{O234}
hdg: 331, bias:  97
{s   1}
msg: 09:40:32.044{O235}
hdg: 332, bias:  97
{s   0}
msg: 09:40:32.086{LT22.1364}
msg: 09:40:32.096{LN7.5625}
msg: 09:40:32.107{LA333}
{lt  1.09}
msg: 09:40:32.242{O236}
hdg: 333, bias:  97
msg: 09:40:32.359{D2}
posAV: [-633.52, 2243.15]
time: 1610386832.4280584
wpt: 30 raw hdg:  333.0
raw speed:  1.22
filtered EN pos: -633.26/2243.27
Filtered hdg:  330.0
Filtered speed:   1.28
Kalman pos vec: [  -8.81,    9.33]
progress vec: [  -7.51,   10.28]
xtrack vec: [   1.30,    0.95]
aiming vector: [  -5.07,    9.67]
Kalman az set to 332
{d 21.7} 
{c332} 
{ln  1.6} 
{lt  1.1} 
msg: 09:40:32.456{O235}
hdg: 332, bias:  97
msg: 09:40:32.546{O236}
hdg: 333, bias:  97
msg: 09:40:33.051{O235}
hdg: 332, bias:  97
msg: 09:40:33.092{LT22.1483}
msg: 09:40:33.104{LN7.5701}
msg: 09:40:33.114{LA329}
{lt  1.08}
msg: 09:40:33.147{O236}
hdg: 333, bias:  97
msg: 09:40:33.248{O237}
hdg: 334, bias:  97
{s  -1}
msg: 09:40:33.397{O236}
hdg: 333, bias:  97
{s   0}
posAV: [-634.15, 2244.36]
time: 1610386833.4354196
wpt: 30 raw hdg:  333.0
raw speed:  1.22
filtered EN pos: -633.96/2244.42
Filtered hdg:  330.0
Filtered speed:   1.30
Kalman pos vec: [  -9.51,   10.48]
progress vec: [  -8.31,   11.37]
xtrack vec: [   1.21,    0.88]
aiming vector: [  -4.76,    9.06]
Kalman az set to 332
{d 20.3} 
{c332} 
{ln  1.5} 
{lt  1.1} 
msg: 09:40:33.548{O235}
hdg: 332, bias:  97
msg: 09:40:34.112{LT22.1609}
msg: 09:40:34.122{LN7.5776}
msg: 09:40:34.133{LA335}
{lt  1.10}
msg: 09:40:34.251{O236}
hdg: 333, bias:  97
posAV: [-634.78, 2245.63]
time: 1610386834.4419937
wpt: 30 raw hdg:  333.0
raw speed:  1.22
filtered EN pos: -634.68/2245.63
Filtered hdg:  329.0
Filtered speed:   1.33
Kalman pos vec: [ -10.23,   11.69]
progress vec: [  -9.13,   12.50]
xtrack vec: [   1.10,    0.80]
aiming vector: [  -4.46,    8.41]
Kalman az set to 332
{d 18.9} 
{c332} 
{ln  1.4} 
{lt  1.1} 
msg: 09:40:34.948{O235}
hdg: 332, bias:  97
msg: 09:40:35.112{LT22.1738}
msg: 09:40:35.124{LN7.5863}
msg: 09:40:35.135{LA327}
{lt  1.07}
msg: 09:40:35.157{O236}
hdg: 333, bias:  97
msg: 09:40:35.403{O235}
hdg: 332, bias:  97
posAV: [-635.51, 2246.94]
time: 1610386835.4472804
wpt: 30 raw hdg:  332.0
raw speed:  1.22
filtered EN pos: -635.43/2246.90
Filtered hdg:  328.0
Filtered speed:   1.38
Kalman pos vec: [ -10.98,   12.96]
progress vec: [ -10.00,   13.68]
xtrack vec: [   0.98,    0.72]
aiming vector: [  -4.14,    7.73]
Kalman az set to 331
{d 17.4} 
{c332} 
{ln  1.2} 
{lt  1.1} 
msg: 09:40:35.486{O236}
hdg: 333, bias:  97
{s  -1}
msg: 09:40:35.558{O235}
hdg: 332, bias:  97
{s   0}
msg: 09:40:35.653{O234}
hdg: 331, bias:  97
msg: 09:40:35.801{O235}
hdg: 332, bias:  97
msg: 09:40:35.952{O234}
hdg: 331, bias:  97
msg: 09:40:36.127{LT22.1868}
msg: 09:40:36.139{LN7.5924}
msg: 09:40:36.151{LA342}
{lt  1.12}
msg: 09:40:36.305{O235}
hdg: 332, bias:  97
msg: 09:40:36.357{O236}
hdg: 333, bias:  97
{s  -1}
posAV: [-636.02, 2248.26]
time: 1610386836.4512208
wpt: 30 raw hdg:  333.0
raw speed:  1.22
filtered EN pos: -636.13/2248.13
Filtered hdg:  330.0
Filtered speed:   1.34
Kalman pos vec: [ -11.68,   14.19]
progress vec: [ -10.83,   14.81]
xtrack vec: [   0.85,    0.62]
aiming vector: [  -3.86,    7.07]
Kalman az set to 331
{d 16.0} 
{c331} 
{ln  1.1} 
{lt  1.1} 
msg: 09:40:36.509{O235}
hdg: 332, bias:  97
{s   0}
msg: 09:40:36.555{O234}
hdg: 331, bias:  97
msg: 09:40:36.709{O233}
hdg: 330, bias:  97
{s   1}
msg: 09:40:36.909{O234}
hdg: 331, bias:  97
{s   0}
msg: 09:40:37.002{O235}
hdg: 332, bias:  97
msg: 09:40:37.105{O234}
hdg: 331, bias:  97
msg: 09:40:37.138{LT22.1983}
msg: 09:40:37.152{LN7.6007}
msg: 09:40:37.166{LA332}
{lt  1.09}
msg: 09:40:37.459{O233}
posAV: [-636.72, 2249.42]
time: 1610386837.4623528
wpt: 30 raw hdg:  330.0
raw speed:  1.22
filtered EN pos: -636.79/2249.33
Filtered hdg:  327.0
Filtered speed:   1.30
Kalman pos vec: [ -12.34,   15.39]
progress vec: [ -11.63,   15.91]
xtrack vec: [   0.71,    0.52]
aiming vector: [  -3.60,    6.42]
Kalman az set to 330
{d 14.6} 
{c331} 
{ln  0.9} 
{lt  1.1} 
hdg: 330, bias:  97
msg: 09:40:37.762{O234}
hdg: 331, bias:  97
msg: 09:40:37.909{O233}
hdg: 330, bias:  97
msg: 09:40:38.062{O234}
hdg: 331, bias:  97
msg: 09:40:38.105{O233}
hdg: 330, bias:  97
msg: 09:40:38.150{LT22.2080}
msg: 09:40:38.163{LN7.6093}
msg: 09:40:38.176{LA326}
{lt  1.07}
msg: 09:40:38.190{O234}
hdg: 331, bias:  97
msg: 09:40:38.308{O233}
hdg: 330, bias:  97
msg: 09:40:38.360{O234}
hdg: 331, bias:  97
msg: 09:40:38.407{O233}
hdg: 330, bias:  97
posAV: [-637.44, 2250.41]
time: 1610386838.4662926
wpt: 30 raw hdg:  330.0
raw speed:  1.22
filtered EN pos: -637.46/2250.38
Filtered hdg:  327.0
Filtered speed:   1.23
Kalman pos vec: [ -13.01,   16.44]
progress vec: [ -12.36,   16.92]
xtrack vec: [   0.65,    0.47]
aiming vector: [  -3.30,    5.87]
Kalman az set to 330
{d 13.4} 
{c331} 
{ln  0.8} 
{lt  1.1} 
msg: 09:40:38.663{O234}
hdg: 331, bias:  97
msg: 09:40:38.712{O233}
hdg: 330, bias:  97
msg: 09:40:38.963{O232}
hdg: 329, bias:  97
{s   1}
msg: 09:40:39.068{O233}
hdg: 330, bias:  97
{s   0}
msg: 09:40:39.158{LT22.2196}
msg: 09:40:39.169{LN7.6165}
msg: 09:40:39.179{LA330}
{lt  1.08}
msg: 09:40:39.360{O232}
hdg: 329, bias:  97
{s   1}
posAV: [-638.04, 2251.58]
time: 1610386839.4686208
wpt: 30 raw hdg:  329.0
raw speed:  1.22
filtered EN pos: -638.14/2251.49
Filtered hdg:  326.0
Filtered speed:   1.27
Kalman pos vec: [ -13.69,   17.55]
progress vec: [ -13.13,   17.96]
xtrack vec: [   0.56,    0.41]
aiming vector: [  -3.00,    5.28]
Kalman az set to 330
{d 12.1} 
{c330} 
{ln  0.7} 
{lt  1.1} 
msg: 09:40:40.059{O233}
hdg: 330, bias:  97
{s   0}
msg: 09:40:40.166{LT22.2311}
msg: 09:40:40.177{LN7.6241}
msg: 09:40:40.188{LA334}
{lt  1.10}
msg: 09:40:40.415{O232}
hdg: 329, bias:  97
{s   1}
posAV: [-638.68, 2252.75]
time: 1610386840.473488
wpt: 30 raw hdg:  329.0
raw speed:  1.22
filtered EN pos: -638.82/2252.62
Filtered hdg:  326.0
Filtered speed:   1.28
Kalman pos vec: [ -14.37,   18.68]
progress vec: [ -13.90,   19.02]
xtrack vec: [   0.47,    0.35]
aiming vector: [  -2.70,    4.69]
Kalman az set to 330
{d 10.8} 
{c330} 
{ln  0.6} 
{lt  1.1} 
msg: 09:40:40.764{O233}
hdg: 330, bias:  97
{s   0}
msg: 09:40:41.168{O232}
hdg: 329, bias:  97
{s   1}
msg: 09:40:41.190{LT22.2541}
msg: 09:40:41.202{LN7.6414}
msg: 09:40:41.212{LA328}
{lt  1.08}
posAV: [-640.13, 2255.08]
time: 1610386841.4812388
wpt: 30 raw hdg:  329.0
raw speed:  1.22
filtered EN pos: -640.11/2254.67
Filtered hdg:  326.0
Filtered speed:   1.96
Kalman pos vec: [ -15.66,   20.73]
progress vec: [ -15.33,   20.97]
xtrack vec: [   0.34,    0.24]
aiming vector: [  -2.13,    3.61]
Kalman az set to 329
{d  8.4} 
