09:08:49.015,    96.34, -609.58, 2233.41, -609.44, 2233.23,  20,  -8, 287, 0.05
09:08:49.996,    97.35, -610.05, 2233.67, -609.99, 2233.39,  20,  -5, 283, 0.05
09:08:50.996,    98.36, -610.51, 2233.92, -610.64, 2233.57,  40,  -1, 278, 0.05
09:08:51.995,    99.36, -611.41, 2234.25, -611.48, 2233.71,  40,   0, 276, 0.05
09:08:52.984,   100.36, -612.68, 2234.58, -612.66, 2233.87,  40,   0, 275, 0.05
09:08:53.992,   101.37, -613.80, 2234.94, -613.81, 2234.05,  40,  -1, 277, 0.05
09:08:55.009,   102.38, -614.95, 2235.24, -614.97, 2234.27,  40,   0, 276, 0.05
09:08:56.006,   103.39, -616.08, 2235.45, -616.09, 2234.48,  40,   1, 273, 0.05
09:08:57.015,   104.39, -617.27, 2235.60, -617.25, 2234.67,  75,   0, 273, 0.05
09:08:58.040,   105.40, -618.50, 2235.71, -618.61, 2234.90,  75,   2, 270, 0.05
09:08:59.044,   106.41, -620.58, 2235.97, -620.54, 2235.12,  75,   0, 271, 0.05
09:09:00.059,   107.42, -622.87, 2236.08, -622.73, 2235.38,  75,   1, 268, 0.05
09:09:01.047,   108.44, -625.07, 2236.29, -624.90, 2235.58,  40,   0, 263, 0.05
09:09:02.067,   109.44, -627.09, 2236.33, -625.96, 2236.19,  40,  43, 279, 0.05
09:09:03.068,   110.45, -628.18, 2236.29, -627.30, 2236.62,  40,  20, 304, 0.05
09:09:04.070,   111.45, -628.94, 2236.47, -628.16, 2237.18,  40,   7, 320, 0.05
09:09:05.093,   112.46, -629.69, 2237.09, -628.80, 2237.82,  40,   5, 323, 0.05
09:09:06.102,   113.47, -630.20, 2238.00, -629.44, 2238.55,  40,   6, 323, 0.05
09:09:07.108,   114.47, -630.71, 2239.07, -630.13, 2239.39,  40,   3, 327, 0.05
09:09:08.118,   115.48, -631.29, 2240.09, -630.80, 2240.31,  40,   1, 329, 0.05
09:09:09.113,   116.49, -631.92, 2241.07, -631.45, 2241.27,  40,   1, 329, 0.05
09:09:10.114,   117.49, -632.40, 2242.17, -632.10, 2242.25,  40,   2, 329, 0.05
09:09:11.118,   118.50, -632.82, 2243.26, -632.72, 2243.23,  40,   2, 329,14.99
09:09:12.127,   119.52, -633.22, 2244.36, -633.30, 2244.21,  40,   1, 329,37.98
09:09:13.176,   120.53, -640.81, 2224.48, -633.74, 2244.91,  40, -23, 312, 0.05
09:09:14.185,   121.54, -641.18, 2225.42, -633.50, 2244.63,  40,  -5, 295, 0.05
09:09:15.184,   122.55, -641.84, 2226.26, -634.98, 2244.55,  40,   1, 288, 0.05
09:09:16.184,   123.55, -642.81, 2226.81, -636.80, 2244.25,  40,   0, 289, 0.05
09:09:17.176,   124.55, -643.90, 2227.32, -638.45, 2243.72,  40,  -1, 291, 0.05
